zip_code,sub_grade,grade,int_rate,term,fico_range_low,fico_range_high,inq_last_6mths,revol_util,addr_state,annual_inc,pub_rec,mths_since_last_record,loan_amnt,dti,emp_length,is_bad
919xx,F2,F,18.62,6,680,684,0,4.1,CA,36e3,0,0,22750,10.73,1,1
085xx,D5,D,16.02,3,705,709,0,51.2,NJ,9e4,0,0,25000,1.24,3,1
951xx,A2,A,5.79,3,760,764,0,28.4,CA,125e3,0,0,10000,21.23,1,0
342xx,C2,C,13.06,3,745,749,0,93.8,FL,92e3,0,0,20000,3.48,8,0
971xx,C3,C,13.43,6,705,709,1,31.0,OR,75324.0,0,0,13250,18.3,1,0
100xx,C2,C,13.06,6,800,804,1,1.0,NY,23e3,0,0,11000,0.63,0,0
840xx,B4,B,10.74,3,755,759,1,9.9,UT,55315.0,0,0,15000,0.54,3,0
945xx,E1,E,16.4,3,665,669,1,55.0,CA,19200.0,0,0,3000,2.5,4,0
136xx,B5,B,11.11,6,730,734,0,0.0,NY,54e3,0,0,4000,20.49,6,0
604xx,E4,E,17.51,6,675,679,3,72.7,IL,74e3,0,0,21000,12.58,4,1
201xx,A4,A,7.29,3,735,739,0,26.6,VA,6e4,0,0,12000,15.18,4,0
541xx,A4,A,7.29,3,725,729,0,71.1,WI,45756.0,0,0,10000,9.34,8,0
238xx,D4,D,15.65,3,660,664,2,23.5,VA,38e3,0,0,9250,24.44,1,1
926xx,F4,F,19.36,3,660,664,0,75.9,CA,72e3,0,0,22000,11.37,1,0
601xx,C2,C,13.06,3,675,679,1,46.0,IL,36e3,0,0,5600,14.63,1,0
021xx,D5,D,16.02,6,665,669,3,40.3,MA,6e4,0,0,4800,5.1,2,0
333xx,A5,A,7.66,3,720,724,1,77.3,FL,25e4,0,0,7000,3.78,2,1
773xx,C1,C,12.68,6,735,739,0,41.3,TX,82800.0,0,0,15000,26.62,2,0
941xx,C4,C,13.8,3,695,699,2,80.3,CA,18e4,0,0,9000,6.91,4,0
902xx,B3,B,10.37,3,690,694,0,72.5,CA,56500.0,0,0,12000,17.35,4,0
178xx,B4,B,10.74,3,740,744,2,44.7,PA,46028.1,0,0,18000,19.5,8,0
750xx,E1,E,16.4,6,685,689,0,23.4,TX,135e3,0,0,18000,13.09,1,0
891xx,B3,B,10.37,3,690,694,3,61.6,NV,154e3,0,0,4000,13.62,4,0
100xx,D2,D,14.91,3,670,674,2,77.1,NY,15e4,0,0,5000,0.33,1,0
077xx,G1,G,20.11,6,660,664,2,75.6,NJ,4e4,0,0,15000,13.65,3,1
106xx,B1,B,9.63,3,755,759,0,30.9,NY,60996.0,0,0,15000,17.82,8,0
120xx,C4,C,13.8,3,665,669,2,43.9,NY,43e3,1,110,1200,22.16,1,0
926xx,B5,B,11.11,3,740,744,0,7.5,CA,36e3,0,0,10000,6.17,1,0
071xx,C1,C,12.68,3,680,684,3,71.8,NJ,59e3,0,0,8750,14.75,2,0
294xx,A2,A,5.79,3,755,759,1,14.5,SC,22800.0,0,0,4800,25.74,3,0
996xx,E1,E,16.4,6,685,689,1,40.1,AK,7e4,1,106,16000,9.69,1,1
852xx,B5,B,11.11,3,700,704,0,51.5,AZ,38e3,0,0,17500,17.34,1,0
666xx,B3,B,10.37,3,700,704,1,47.2,KS,55e3,0,0,10000,17.89,7,0
286xx,E1,E,16.4,6,665,669,0,34.2,NC,36e3,0,0,9250,22.3,1,0
570xx,C2,C,13.06,3,670,674,0,85.7,SD,36e3,1,102,4800,17.27,1,0
148xx,B1,B,9.63,3,710,714,1,61.8,NY,55e3,0,0,8500,18.35,1,0
875xx,B1,B,9.63,3,710,714,3,48.3,NM,66e3,0,0,7000,22.84,6,0
295xx,B3,B,10.37,3,700,704,1,34.5,SC,68e3,0,0,10000,12.51,2,1
535xx,A4,A,7.29,3,740,744,0,52.6,NC,75e3,0,0,12000,27.15,2,0
840xx,D2,D,14.91,6,680,684,1,45.9,UT,6e4,1,95,11000,19.7,1,1
103xx,C2,C,13.06,3,725,729,1,33.1,NY,8e4,0,0,20000,11.17,3,0
119xx,A3,A,6.92,3,725,729,0,74.0,NY,12e3,0,0,5000,8.5,0,0
941xx,D3,D,15.28,3,690,694,0,94.7,CA,12e4,0,0,20000,7.04,4,0
957xx,E1,E,16.4,6,705,709,3,72.1,CA,65e3,0,0,20000,21.62,6,1
600xx,C1,C,12.68,3,670,674,0,68.7,IL,35e3,0,0,7000,22.77,7,0
073xx,A5,A,7.66,3,715,719,1,32.8,NJ,72e3,0,0,6000,14.58,3,0
281xx,B4,B,10.74,3,750,754,0,42.0,NC,14e4,0,0,25000,5.05,5,0
171xx,C1,C,12.68,3,675,679,2,84.2,PA,44e3,1,116,10000,19.04,1,0
662xx,C4,C,13.8,3,695,699,1,72.3,KS,53e3,0,0,18000,21.01,9,0
934xx,C2,C,13.06,6,690,694,0,42.0,CA,84e3,0,0,11000,11.61,7,0
890xx,D4,D,15.65,6,675,679,2,60.0,NV,6e4,0,0,8000,12.6,3,1
773xx,E2,E,16.77,6,660,664,0,54.7,TX,54996.0,0,0,6000,16.06,5,0
452xx,C1,C,12.68,3,690,694,1,84.3,OH,46e3,0,0,12000,10.12,1,0
631xx,A4,A,7.29,3,735,739,0,51.0,MO,44e3,0,0,14500,17.89,1,0
926xx,D1,D,14.54,3,690,694,0,74.0,CA,114996.0,0,0,20000,13.89,4,0
773xx,D4,D,15.65,3,685,689,1,94.8,TX,115e3,0,0,20000,17.69,1,0
319xx,A2,A,5.79,3,790,794,0,16.1,GA,26400.0,0,0,8000,21.59,8,0
112xx,F3,F,18.99,6,670,674,1,95.5,NY,38088.0,0,0,10000,16.76,1,1
221xx,C3,C,13.43,6,710,714,1,88.9,VA,76300.0,0,0,10000,5.19,0,0
639xx,B2,B,10.0,3,755,759,6,61.2,MO,62e3,0,0,7750,25.32,1,0
297xx,A3,A,6.92,3,745,749,4,21.4,SC,34e3,0,0,6000,5.54,8,0
906xx,C2,C,13.06,6,715,719,3,57.9,CA,155004.0,0,0,14000,14.96,1,1
852xx,A2,A,5.79,3,750,754,0,23.9,AZ,53742.0,0,0,10750,26.21,1,0
913xx,D2,D,14.91,6,680,684,0,43.1,CA,58500.0,0,0,7500,20.49,2,1
923xx,D4,D,15.65,6,685,689,0,92.7,CA,65e3,0,0,14600,16.04,1,0
088xx,C1,C,12.68,3,690,694,0,78.3,NJ,72e3,0,0,15000,22.7,7,0
191xx,E2,E,16.77,6,665,669,3,74.2,PA,99996.0,0,0,8000,15.16,1,0
750xx,D1,D,14.54,3,660,664,2,39.2,TX,55777.0,0,0,6000,22.96,7,0
708xx,B5,B,11.11,6,745,749,1,56.5,LA,101e3,0,0,12000,13.72,6,0
156xx,C3,C,13.43,6,750,754,1,23.5,PA,7e4,0,0,16800,15.34,1,0
531xx,D2,D,14.91,6,680,684,3,78.7,WI,65e3,1,94,10000,18.28,1,0
314xx,A4,A,7.29,3,715,719,0,61.2,GA,58800.0,0,0,5000,5.57,5,0
338xx,D4,D,15.65,6,735,739,1,21.3,FL,95e3,0,0,10000,17.84,6,0
117xx,C3,C,13.43,6,690,694,3,55.8,NY,47138.0,0,0,7000,12.83,1,1
161xx,A4,A,7.29,3,755,759,1,21.5,PA,7e4,0,0,13600,22.99,5,0
112xx,D1,D,14.54,3,690,694,0,96.1,NY,8e4,0,0,10000,6.88,1,0
280xx,A1,A,5.42,3,775,779,0,15.5,NC,42179.04,0,0,10000,6.6,1,0
972xx,A5,A,7.66,3,735,739,1,14.7,OR,66e3,0,0,13000,11.02,3,1
750xx,A4,A,7.29,3,735,739,0,47.4,TX,46200.0,0,0,10000,8.23,1,0
021xx,B3,B,10.37,3,720,724,0,67.0,MA,12e4,0,0,16000,12.82,7,0
236xx,B4,B,10.74,6,715,719,0,57.3,VA,42e3,0,0,12000,17.63,5,0
785xx,A5,A,7.66,3,740,744,5,49.5,TX,115200.0,0,0,7000,22.19,1,0
630xx,B3,B,10.37,3,685,689,0,91.3,MO,1e5,0,0,5500,16.03,5,0
980xx,A4,A,7.29,3,790,794,1,3.9,WA,5e4,0,0,12500,2.83,4,0
027xx,B2,B,10.0,3,690,694,0,89.3,MA,41e3,0,0,4000,13.99,1,0
117xx,B3,B,10.37,3,690,694,0,78.6,NY,126e3,0,0,6450,2.42,2,0
946xx,A4,A,7.29,3,720,724,1,18.3,CA,64e3,0,0,5000,4.76,1,0
797xx,C4,C,13.8,6,700,704,2,43.8,TX,5e4,0,0,4000,14.14,8,1
070xx,C5,C,14.17,6,705,709,1,83.9,NJ,84e3,0,0,7000,19.71,8,0
103xx,E3,E,17.14,6,700,704,0,84.1,NY,45e3,0,0,25000,13.57,3,0
129xx,B4,B,10.74,3,765,769,0,27.5,NY,54e3,0,0,20000,14.36,1,1
111xx,B4,B,10.74,3,720,724,1,89.9,NY,3e4,0,0,5000,5.04,1,0
435xx,A1,A,5.42,3,780,784,0,7.5,OH,75e3,0,0,10000,16.99,1,0
601xx,A3,A,6.92,3,755,759,0,23.8,IL,61e3,0,0,12000,11.23,4,0
853xx,A1,A,5.42,3,770,774,0,28.3,AZ,35e3,0,0,8000,6.41,1,0
190xx,C1,C,12.68,3,695,699,2,0.0,PA,56004.0,1,55,5525,7.46,1,0
025xx,E4,E,17.51,3,695,699,1,98.5,MA,80600.0,0,0,20000,13.61,3,0
184xx,B3,B,10.37,6,720,724,0,29.4,PA,29e3,0,0,6900,22.01,6,0
083xx,B1,B,9.63,3,750,754,0,42.3,NJ,52500.0,0,0,15250,17.9,1,0
117xx,D2,D,14.91,6,710,714,1,48.5,NY,38500.0,0,0,15000,20.7,1,0
972xx,A4,A,7.29,3,740,744,0,49.1,OR,86400.0,0,0,12200,26.71,2,0
906xx,D2,D,14.91,6,715,719,0,41.1,CA,39996.0,0,0,17500,20.37,3,0
028xx,A5,A,7.66,3,735,739,0,81.4,RI,108e3,0,0,5000,3.33,1,0
445xx,B2,B,10.0,3,715,719,3,57.1,OH,32400.0,0,0,10000,13.41,1,0
787xx,B1,B,9.63,3,690,694,0,12.4,TX,63816.0,0,0,3500,13.97,4,0
913xx,B5,B,11.11,3,755,759,3,15.7,CA,96e3,0,0,20000,6.86,1,0
605xx,A1,A,5.42,3,765,769,0,27.0,IL,5e4,0,0,7000,8.59,2,0
322xx,A5,A,7.66,3,700,704,0,49.0,FL,29730.0,0,0,5000,19.58,2,0
770xx,C1,C,12.68,3,735,739,0,99.6,TX,98400.0,0,0,8000,20.43,1,0
606xx,B4,B,10.74,6,735,739,1,61.2,IL,76e3,0,0,11000,13.31,1,0
910xx,A2,A,5.79,3,780,784,0,18.0,CA,6e4,0,0,10000,9.94,5,0
920xx,E1,E,16.4,6,665,669,1,74.3,CA,47496.0,0,0,8000,15.41,2,0
840xx,C3,C,13.43,6,695,699,1,68.7,UT,4e4,0,0,7000,12.81,1,0
278xx,A4,A,7.29,3,720,724,0,54.6,NC,27360.0,0,0,8000,6.49,5,0
891xx,A5,A,7.66,3,725,729,0,4.0,NV,38e3,1,102,10000,20.75,6,0
430xx,C3,C,13.43,6,690,694,2,64.2,OH,35004.0,0,0,4000,5.35,2,1
148xx,A3,A,6.92,3,740,744,0,53.7,NY,24e3,0,0,10000,19.4,2,0
750xx,B4,B,10.74,3,725,729,0,76.6,TX,135e3,0,0,21000,24.41,1,0
307xx,D5,D,16.02,6,705,709,1,33.8,GA,6e4,0,0,20000,20.44,1,0
770xx,D1,D,14.54,3,705,709,0,87.6,TX,12e4,1,111,20000,7.91,2,1
120xx,A3,A,6.92,3,780,784,0,42.6,NY,33716.0,0,0,13750,27.87,1,0
600xx,C5,C,14.17,6,680,684,2,81.8,IL,68e3,1,86,4200,19.91,1,0
308xx,B5,B,11.11,3,675,679,2,73.4,GA,62496.0,0,0,3200,10.58,1,0
850xx,D1,D,14.54,3,685,689,0,0.9,AZ,33e3,0,0,5500,15.71,7,0
853xx,D5,D,16.02,6,710,714,0,70.6,AZ,37200.0,0,0,22000,10.48,4,0
925xx,B3,B,10.37,3,685,689,0,57.3,CA,57600.0,0,0,14000,20.02,1,1
923xx,F4,F,19.36,6,660,664,2,94.2,CA,65e3,1,92,10000,6.65,7,1
532xx,B5,B,11.11,3,700,704,0,56.7,WI,95e3,1,105,18000,16.02,3,0
974xx,C3,C,13.43,6,695,699,2,50.2,OR,18720.0,0,0,4000,7.69,1,0
023xx,B1,B,9.63,3,705,709,0,59.9,MA,6e4,0,0,8000,14.38,6,0
341xx,B4,B,10.74,3,690,694,1,51.3,FL,75e3,0,0,7000,15.94,2,0
967xx,C1,C,12.68,3,710,714,0,60.4,HI,62400.0,0,0,20000,22.0,7,0
300xx,B2,B,10.0,3,715,719,1,53.6,GA,8e4,0,0,12000,16.95,1,0
070xx,E3,E,17.14,6,700,704,1,59.3,NJ,51e3,0,0,22750,19.25,1,0
325xx,A4,A,6.54,3,755,759,2,13.3,FL,109e3,0,0,20000,8.19,1,0
064xx,B3,B,10.37,3,705,709,1,39.6,CT,7e4,0,0,12000,17.79,6,0
331xx,B3,B,10.37,3,695,699,0,36.9,FL,4e4,0,0,14000,11.1,7,1
780xx,B5,B,11.11,3,685,689,2,57.9,TX,46800.0,0,0,5525,14.59,1,0
763xx,C2,C,13.06,6,720,724,0,78.9,TX,68e3,0,0,15000,18.95,5,1
640xx,B4,B,10.74,6,710,714,0,72.2,MO,72e3,0,0,13000,7.98,1,0
112xx,C2,C,13.06,3,705,709,0,47.7,NY,69996.0,0,0,20400,7.3,5,0
634xx,B3,B,10.37,6,790,794,2,5.6,MO,3e4,0,0,14400,22.6,1,0
115xx,B3,B,10.37,6,720,724,0,54.0,NY,48e3,0,0,9000,24.2,5,0
076xx,D5,D,16.02,6,740,744,0,4.2,NJ,98004.0,0,0,25000,6.1,1,0
600xx,A3,A,6.92,3,725,729,0,84.0,IL,7e4,0,0,4000,19.8,1,0
751xx,B5,B,11.11,3,750,754,1,23.7,TX,85e3,0,0,20000,24.2,1,0
809xx,B3,B,10.37,6,730,734,0,72.4,CO,54e3,0,0,10000,21.11,1,0
073xx,B2,B,10.0,3,695,699,0,56.6,NJ,65e3,0,0,10000,11.89,1,0
070xx,B4,B,10.74,3,695,699,2,65.3,NJ,1e5,0,0,10000,10.46,1,0
272xx,A4,A,7.29,3,740,744,0,49.1,NC,14e4,0,0,12000,9.46,8,0
349xx,C2,C,13.06,6,695,699,0,38.1,FL,80004.0,0,0,14000,13.86,1,1
930xx,A5,A,7.66,3,715,719,1,22.2,CA,37e3,1,103,6000,23.25,1,0
292xx,E5,E,17.88,3,700,704,0,99.5,SC,33e4,0,0,25000,17.04,3,0
337xx,A1,A,5.42,3,780,784,0,19.3,FL,27e3,0,0,5000,17.33,8,0
910xx,B4,B,10.74,6,740,744,1,39.0,CA,33e3,0,0,9600,17.24,4,1
746xx,C3,C,13.43,3,740,744,1,57.9,OK,79e3,0,0,25000,13.7,1,1
786xx,A3,A,6.92,3,725,729,0,33.0,TX,75e3,0,0,6000,7.55,3,0
223xx,C3,C,13.43,3,675,679,1,88.0,VA,65e3,0,0,4500,13.77,4,0
907xx,E2,E,16.77,6,710,714,0,96.5,CA,5e4,0,0,15000,18.53,3,0
024xx,C2,C,13.06,3,685,689,0,73.4,MA,72e3,0,0,16000,12.72,1,0
181xx,E1,E,16.4,3,660,664,1,64.4,PA,100400.0,0,0,10000,24.17,6,0
921xx,B2,B,10.0,6,790,794,0,13.3,CA,16800.0,0,0,8000,5.36,1,0
751xx,C1,C,12.68,3,790,794,2,18.0,TX,84e3,0,0,23000,6.09,1,0
274xx,D5,D,16.02,6,675,679,0,84.8,NC,91e3,0,0,6000,2.15,1,1
272xx,A4,A,7.29,3,720,724,0,84.8,NC,2e4,0,0,4000,28.62,2,0
630xx,A2,A,5.79,3,745,749,0,38.6,MO,51e3,0,0,8000,16.94,2,0
906xx,B4,B,10.74,3,745,749,0,54.3,CA,13e4,0,0,25000,14.3,4,0
278xx,C3,C,13.43,6,750,754,1,29.6,NC,56e3,0,0,15000,21.15,1,0
021xx,D3,D,15.28,3,695,699,0,48.1,MA,12e4,0,0,15000,1.69,1,0
115xx,A1,A,5.42,3,785,789,0,23.9,NY,44e3,0,0,6000,20.35,0,0
913xx,A1,A,5.42,3,765,769,0,35.5,CA,54e3,0,0,6000,2.29,9,0
972xx,B3,B,10.37,3,745,749,0,38.4,OR,165e3,0,0,20000,8.0,5,0
762xx,B5,B,11.11,6,730,734,1,27.5,TX,36168.0,0,0,10500,17.95,5,0
336xx,B1,B,9.63,3,700,704,0,77.3,FL,75e3,0,0,10500,15.17,1,0
327xx,D3,D,15.28,6,710,714,0,95.5,FL,28303.19,0,0,8400,19.84,1,0
303xx,D4,D,15.65,6,735,739,1,45.2,GA,105e3,0,0,25000,16.75,6,0
890xx,B1,B,9.63,3,695,699,0,42.7,NV,35e3,0,0,1500,8.5,1,0
761xx,D1,D,14.54,3,710,714,1,84.8,TX,88e3,0,0,25000,23.65,8,0
082xx,A3,A,6.92,3,765,769,3,63.0,NJ,65416.0,0,0,8000,10.07,1,0
923xx,A4,A,7.29,3,740,744,2,86.2,CA,33240.0,0,0,1000,12.96,0,1
028xx,B4,B,10.74,3,685,689,1,43.7,RI,6e4,1,62,5500,15.62,1,0
730xx,D4,D,15.65,6,700,704,0,71.6,OK,45e3,0,0,12000,17.28,3,1
208xx,E3,E,17.14,6,700,704,1,64.3,MD,105e3,0,0,25000,9.61,1,0
606xx,D1,D,14.54,3,675,679,2,64.3,IL,42e3,0,0,4000,2.09,2,0
891xx,E2,E,16.77,6,670,674,2,92.9,NV,7e4,0,0,5000,2.93,1,0
113xx,B3,B,10.37,3,690,694,0,65.3,NY,43200.0,0,0,10000,9.97,1,1
539xx,F2,F,18.62,6,665,669,2,90.6,WI,14e4,0,0,10000,23.77,1,0
606xx,F1,F,18.25,6,680,684,3,64.4,IL,6e4,1,88,12000,18.34,7,1
785xx,A1,A,5.42,3,795,799,1,11.9,TX,22296.0,0,0,5400,10.82,0,0
322xx,B2,B,9.25,3,820,824,0,7.7,FL,92407.0,0,0,20000,0.43,1,0
925xx,G1,G,20.11,3,660,664,1,59.4,CA,13e4,0,0,25000,19.08,6,0
750xx,A4,A,7.29,3,720,724,0,82.4,TX,81996.0,0,0,10000,19.07,5,0
305xx,C1,C,12.68,6,700,704,0,78.4,GA,42500.0,1,88,14000,10.08,4,0
298xx,B5,B,11.11,3,680,684,0,46.5,SC,39e3,0,0,12000,21.45,1,0
666xx,E1,E,16.4,3,660,664,1,52.0,KS,93e3,0,0,12000,14.63,5,0
068xx,C4,C,13.8,3,680,684,1,62.1,CT,65e3,0,0,14000,6.85,5,1
080xx,B1,B,9.63,3,715,719,3,67.2,NJ,43e3,0,0,10000,10.72,4,0
910xx,D2,D,14.91,3,670,674,0,0.0,CA,9e4,0,0,3600,10.03,1,0
598xx,A4,A,7.29,3,720,724,0,66.2,MT,19800.0,0,0,8000,20.0,4,0
600xx,B5,B,11.11,6,700,704,0,33.3,IL,37e3,0,0,8000,14.85,1,0
945xx,C4,C,13.8,3,680,684,2,90.7,CA,48e3,0,0,10000,14.9,6,0
325xx,A5,A,7.66,3,735,739,1,57.7,FL,63e3,0,0,12000,14.25,2,0
361xx,A3,A,6.92,3,750,754,0,54.6,AL,37e3,0,0,13000,24.68,3,0
622xx,C1,C,12.68,3,745,749,2,96.4,IL,35e3,0,0,5000,6.65,6,0
334xx,A1,A,5.42,3,755,759,0,11.5,FL,57550.0,0,0,3500,22.64,0,0
290xx,B5,B,11.11,6,725,729,1,34.7,SC,31200.0,0,0,6000,21.92,4,1
180xx,D1,D,14.54,3,675,679,0,95.6,PA,36e3,0,0,5000,6.37,2,1
066xx,B2,B,10.0,3,705,709,1,85.9,CT,29500.0,0,0,7000,19.4,4,1
070xx,D2,D,14.91,6,680,684,1,76.3,NJ,7e4,0,0,11200,10.51,2,0
951xx,A3,A,6.92,3,720,724,0,80.2,CA,28608.0,0,0,7000,15.1,2,0
067xx,D2,D,14.91,6,745,749,2,63.0,CT,165e3,0,0,20000,12.18,1,0
326xx,B2,B,10.0,3,685,689,0,67.3,FL,31e3,1,113,3000,22.99,2,0
606xx,E3,E,17.14,6,695,699,0,99.6,IL,51e3,0,0,8000,20.99,3,0
968xx,D2,D,14.91,6,765,769,1,0.0,HI,4e4,0,0,15000,12.66,5,0
923xx,B2,B,10.0,3,700,704,2,81.9,CA,59020.51,0,0,7000,19.8,1,0
532xx,A5,A,7.66,3,725,729,1,29.1,WI,36e3,0,0,10400,9.87,4,0
894xx,A5,A,7.66,6,765,769,0,39.4,NV,45600.0,0,0,4500,11.47,2,0
314xx,F5,F,19.74,6,665,669,1,55.8,GA,48e3,0,0,16750,19.65,5,0
073xx,B2,B,10.0,3,715,719,0,90.5,NJ,92259.0,0,0,11500,14.48,2,0
814xx,D3,D,15.28,6,730,734,3,62.1,CO,26412.0,0,0,16000,7.86,1,0
112xx,A5,A,7.66,3,710,714,0,53.7,NY,56004.0,0,0,8000,10.03,9,0
484xx,A4,A,7.29,3,745,749,1,59.6,MI,122e3,0,0,12000,5.1,5,0
761xx,B2,B,10.0,3,695,699,0,80.8,TX,8088.0,0,0,1000,22.7,0,0
483xx,E1,E,16.4,3,660,664,1,84.2,MI,11e4,0,0,10000,12.62,1,0
220xx,A4,A,7.29,3,785,789,0,25.7,VA,7e4,0,0,3000,4.27,2,0
932xx,C2,C,13.06,3,685,689,3,81.5,CA,65400.0,0,0,12000,17.71,1,0
483xx,A4,A,7.29,3,725,729,0,53.4,MI,32e3,0,0,12250,25.16,4,0
945xx,E2,E,16.77,6,700,704,0,88.9,CA,12e4,0,0,21000,13.51,5,0
024xx,B2,B,10.0,3,705,709,0,89.5,MA,5e4,0,0,6075,7.49,9,0
028xx,F2,F,18.62,6,685,689,1,91.7,RI,6e4,0,0,24250,22.74,2,0
958xx,E1,E,16.4,6,675,679,1,94.6,CA,36996.0,0,0,8000,17.48,9,1
805xx,A2,A,5.79,3,755,759,0,3.6,CO,3e4,0,0,1000,2.12,1,0
902xx,E1,E,16.4,6,725,729,1,72.7,CA,119400.0,0,0,25000,3.33,6,1
112xx,B1,B,9.63,6,740,744,0,52.2,NY,16176.0,0,0,2850,18.62,1,0
782xx,D5,D,16.02,3,665,669,1,89.5,TX,45868.0,0,0,2400,18.1,2,0
029xx,A3,A,6.92,3,740,744,1,23.7,RI,43e3,0,0,7000,12.08,1,0
117xx,B3,B,10.37,6,715,719,0,31.2,NY,6e4,0,0,7000,12.18,1,0
532xx,B3,B,10.37,6,745,749,1,17.1,WI,31e3,0,0,8400,9.41,1,0
143xx,B4,B,10.74,3,710,714,1,70.7,NY,65e3,0,0,10000,22.74,1,0
180xx,A4,A,7.29,3,765,769,1,25.6,PA,57e3,0,0,12000,23.35,7,0
781xx,E1,E,16.4,6,665,669,2,21.6,TX,42307.2,0,0,7200,1.67,1,0
932xx,E3,E,17.14,6,700,704,0,62.3,CA,67200.0,1,99,25000,17.48,4,0
275xx,C2,C,13.06,6,685,689,0,85.5,NC,42e3,0,0,2000,24.83,1,0
080xx,A5,A,7.66,3,725,729,3,54.0,NJ,96e3,0,0,10000,17.65,8,1
624xx,D3,D,15.28,6,730,734,0,28.2,IL,53e3,0,0,20000,8.54,1,0
223xx,B5,B,11.11,3,735,739,0,58.5,VA,6e4,0,0,25000,22.5,2,0
302xx,C3,C,13.43,6,700,704,1,57.6,GA,96e3,1,99,8000,11.22,8,1
150xx,A5,A,7.66,3,725,729,1,80.0,PA,62316.0,0,0,10000,18.95,1,0
941xx,B5,B,11.11,6,775,779,0,2.3,CA,63266.0,0,0,15000,9.1,2,0
323xx,E3,E,17.14,6,675,679,1,55.5,FL,45e3,0,0,12000,9.07,1,0
117xx,B3,B,10.37,3,760,764,0,28.3,NY,5e5,0,0,20000,8.71,1,0
941xx,B5,B,11.11,3,720,724,0,17.3,CA,54e3,0,0,20000,15.64,8,0
024xx,C4,C,13.8,3,670,674,1,66.3,MA,5e4,0,0,3600,13.87,5,0
125xx,F3,F,18.99,3,660,664,1,42.6,NY,79e3,0,0,15000,15.51,5,0
920xx,E3,E,17.14,3,660,664,2,91.4,CA,36e3,0,0,5500,9.77,5,0
030xx,A1,A,5.42,3,785,789,2,12.6,NH,89602.0,0,0,4800,20.17,4,0
840xx,E3,E,17.14,6,685,689,1,46.3,UT,6e4,1,95,9000,20.16,1,1
606xx,A5,A,7.66,3,750,754,5,7.0,IL,6e4,0,0,8000,2.14,5,0
280xx,B4,B,10.74,6,710,714,0,82.1,NC,54e3,0,0,8600,23.18,1,0
444xx,C5,C,14.17,6,680,684,2,55.2,OH,36e3,1,99,4000,12.93,0,1
087xx,D3,D,15.28,6,670,674,3,52.4,NJ,22e3,0,0,3000,19.91,3,0
484xx,E2,E,16.77,3,680,684,1,69.2,MI,27e3,0,0,5000,12.31,2,0
606xx,B1,B,9.63,3,730,734,0,26.3,IL,35e3,0,0,5000,12.48,3,0
210xx,D4,D,15.65,6,695,699,1,3.6,MD,52e3,0,0,5000,0.23,3,0
300xx,F1,F,18.25,6,685,689,0,89.1,GA,135e3,0,0,25000,23.53,1,0
325xx,F3,F,18.99,6,670,674,1,85.6,FL,105946.0,0,0,14000,14.68,1,0
981xx,E5,E,17.88,6,685,689,1,95.9,WA,75108.0,0,0,16000,13.71,4,1
921xx,E3,E,17.14,6,700,704,0,70.6,CA,82e3,0,0,25000,21.98,2,0
908xx,A4,A,7.29,3,725,729,0,49.7,CA,73e3,0,0,12000,5.06,7,0
945xx,D5,D,16.02,6,700,704,1,50.9,CA,6e4,0,0,15000,9.94,3,0
906xx,A3,A,6.92,3,725,729,0,30.7,CA,45e3,0,0,5500,16.83,3,0
113xx,A3,A,6.92,3,735,739,0,22.3,NY,5e4,0,0,10000,15.24,1,0
770xx,D3,D,15.28,6,725,729,1,8.2,TX,60500.0,0,0,17500,29.63,9,0
275xx,B1,B,9.63,6,730,734,0,34.4,NC,36e3,0,0,4000,2.43,3,0
752xx,A4,A,7.29,3,725,729,0,75.3,TX,66e3,0,0,8000,10.76,1,0
662xx,C3,C,13.43,3,710,714,2,24.5,KS,69996.0,0,0,15000,12.69,4,0
334xx,D1,D,14.54,3,680,684,0,87.6,FL,66e3,0,0,5000,2.15,1,1
189xx,B3,B,10.37,6,750,754,2,0.0,PA,1e5,0,0,5000,1.72,1,0
153xx,A4,A,7.29,3,740,744,3,25.1,PA,45e3,0,0,7500,18.61,4,0
100xx,A1,A,5.42,3,770,774,0,34.9,NY,3e4,0,0,6475,7.2,1,0
900xx,B3,B,10.37,3,685,689,0,74.3,CA,3e4,0,0,10000,20.88,1,1
103xx,B1,B,9.63,3,710,714,2,17.8,NY,4e4,0,0,5000,3.39,8,1
080xx,A4,A,7.29,3,725,729,1,60.0,NJ,14400.0,0,0,1200,26.83,1,0
190xx,A3,A,6.92,3,740,744,0,21.1,PA,24e3,0,0,10000,18.25,3,0
770xx,B1,B,9.63,3,730,734,1,37.8,TX,105e3,0,0,12000,17.7,8,0
080xx,A2,A,5.79,3,765,769,0,16.5,NJ,39e3,0,0,9600,7.14,3,0
217xx,C2,C,13.06,3,680,684,0,71.6,MD,22992.0,0,0,5000,21.56,1,1
554xx,C1,C,12.68,3,685,689,1,39.5,MN,8e4,0,0,10000,9.48,1,0
705xx,B3,B,10.37,6,720,724,0,28.7,LA,66e3,0,0,12000,13.91,1,0
101xx,D3,D,15.28,6,720,724,1,54.7,NY,85e3,0,0,15200,5.76,1,0
331xx,B5,B,11.11,3,695,699,2,42.3,FL,69996.0,0,0,12000,15.05,3,0
666xx,B5,B,11.11,3,690,694,1,62.9,KS,36e3,0,0,8000,22.83,2,1
950xx,A1,A,5.42,3,750,754,0,20.7,CA,9e4,0,0,7200,14.83,1,0
