"","loan_amnt","term","emp_length","home_ownership","annual_inc","addr_state","dti","delinq_2yrs","inq_last_6mths","open_acc","pub_rec","revol_bal","revol_util","total_acc","pub_rec_bankruptcies","fico","is_bad"
"25911",16750,6,6,"RENT",40800,"CO",17.29,0,0,5,0,11000,88.7,12,0,677,0
"25912",8000,3,1,"MORTGAGE",115000,"SC",8.94,0,0,6,0,5301,14.1,24,0,742,0
"25913",25000,3,7,"MORTGAGE",87500,"PA",4.47,0,7,7,0,6274,27.9,27,0,767,0
"25914",2400,3,3,"RENT",16800,"FL",7.93,0,0,4,0,1157,55.1,4,0,692,1
"25915",24000,3,1,"RENT",160000,"TX",14.57,0,1,11,0,9520,92.4,27,0,672,1
"25916",14000,3,3,"RENT",76254.38,"TX",24.88,0,2,10,0,16321,77.7,40,0,732,0
"25917",3000,3,1,"RENT",65004,"NY",3.71,0,0,8,1,4509,93.4,17,0,677,0
"25918",6800,3,6,"MORTGAGE",97000,"PA",24.16,0,0,11,0,53066,92,23,0,692,0
"25919",10000,3,7,"MORTGAGE",38400,"CA",8.63,0,0,4,0,272,90.7,12,0,697,0
"25920",1950,3,6,"RENT",40000,"CA",16.29,0,0,6,0,9587,47.2,8,0,692,0
"25921",5000,3,4,"RENT",34000,"GA",24.62,0,2,7,0,4343,29,10,0,747,0
"25922",15000,6,5,"RENT",108000,"CA",19.21,0,0,9,0,6380,59.6,17,0,697,0
"25923",9800,3,1,"MORTGAGE",74500,"MI",3.12,2,0,4,0,0,0,18,0,677,1
"25924",7500,3,2,"MORTGAGE",60000,"VA",10.74,0,0,8,0,8257,83.4,16,0,697,0
"25925",2500,3,1,"RENT",54996,"MO",23.33,1,0,8,0,29283,84.9,54,0,672,0
"25926",21000,3,1,"MORTGAGE",52400,"TX",12.66,0,0,7,0,23281,34.3,17,0,762,0
"25927",9000,3,8,"MORTGAGE",103200,"TX",7.52,0,0,10,0,4423,8.3,21,0,797,0
"25928",5000,3,1,"RENT",32000,"MO",24.6,0,2,6,0,6303,77.8,22,0,677,0
"25929",3000,3,3,"RENT",31200,"MN",23.81,0,0,3,0,7661,92.3,9,0,732,0
"25930",12000,3,3,"RENT",80000,"NJ",8.34,0,0,6,2,1825,86.9,16,0,667,1
"25931",11500,6,3,"MORTGAGE",30000,"TX",22,0,0,5,0,6877,71.6,8,0,712,0
"25932",15000,3,1,"RENT",70000,"MO",8.37,0,1,6,0,18575,56.2,49,0,707,0
"25933",18000,3,1,"MORTGAGE",76296,"OH",9.42,0,0,9,0,2219,8.1,38,0,757,0
"25934",8000,3,2,"MORTGAGE",43200,"IL",17.06,0,0,6,0,14089,61.8,24,0,732,1
"25935",16000,3,1,"RENT",36000,"CA",20.4,0,0,5,0,18107,70.5,15,0,717,0
"25936",4500,3,5,"RENT",54100,"CA",10.91,0,1,17,0,12843,22.9,26,0,742,0
"25937",8400,3,7,"MORTGAGE",105924,"PA",17.55,1,3,23,0,5629,33.9,32,0,677,0
"25938",19425,6,3,"MORTGAGE",67000,"WI",8.72,2,1,9,0,16872,59.6,41,0,662,1
"25939",20000,6,1,"MORTGAGE",60000,"CA",11.76,0,0,14,0,9687,55.7,31,0,717,0
"25940",24000,3,7,"RENT",130000,"TX",20.54,0,1,12,0,13863,56.1,21,0,717,0
"25941",4500,3,1,"RENT",58000,"MA",9.48,1,0,3,0,904,90.4,10,0,697,0
"25942",4000,3,1,"OWN",41004,"PA",8.02,1,1,11,0,0,0,28,0,777,0
"25943",1250,3,4,"RENT",195000,"NY",0.15,1,0,5,0,94,0.3,6,0,712,0
"25944",1600,6,1,"RENT",50000,"CA",21.29,0,0,4,0,11617,96,12,0,757,0
"25945",5500,6,1,"RENT",24000,"FL",23.85,0,1,8,0,5089,82.1,14,0,702,0
"25946",23000,6,3,"MORTGAGE",80000,"VA",21.58,0,1,9,0,100,1.5,25,0,722,0
"25947",15000,3,9,"MORTGAGE",112000,"NV",20.42,1,0,18,0,69458,76.2,47,0,712,0
"25948",12000,3,3,"RENT",34500,"CA",3.1,1,0,6,0,1077,16.9,15,0,672,0
"25949",4000,3,2,"MORTGAGE",95000,"FL",10.81,0,0,9,0,16753,60,14,0,717,0
"25950",6650,6,1,"MORTGAGE",36000,"TX",6.5,2,1,10,0,6537,29.2,25,0,732,0
"25951",20000,3,4,"RENT",68400,"FL",22.56,0,1,8,0,22637,80.6,34,0,682,1
"25952",3250,3,1,"OWN",10000,"CA",13.56,0,0,9,0,2437,67.7,17,0,702,0
"25953",25000,6,9,"RENT",110000,"CA",20.95,0,2,10,0,20990,88.2,35,0,672,0
"25954",19400,6,4,"MORTGAGE",63200,"MI",18.82,0,3,11,0,19189,69.3,25,0,722,0
"25955",19750,6,1,"MORTGAGE",57228,"GA",23.74,0,0,10,0,42054,91.8,23,0,712,0
"25956",22750,6,1,"RENT",43000,"MO",22.69,0,1,6,0,3810,14.8,19,0,777,0
"25957",24000,3,5,"MORTGAGE",135000,"SC",17.07,0,1,12,0,17629,99,47,0,717,1
"25958",10000,6,1,"MORTGAGE",138962,"NJ",19.49,0,1,17,0,69715,71,25,0,722,1
"25959",4000,3,1,"MORTGAGE",54000,"MA",19.82,0,1,6,0,3071,12.9,18,0,772,0
"25960",15000,6,1,"RENT",69132,"NY",17.55,0,2,12,0,2691,11.1,28,0,787,0
"25961",12800,3,1,"MORTGAGE",110000,"KY",8.38,0,0,36,0,10564,19.3,63,0,712,0
"25962",8000,3,4,"MORTGAGE",96000,"CT",4.88,1,1,6,0,4678,26,20,0,732,0
"25963",6200,3,1,"RENT",52000,"CA",6.72,0,0,5,0,6044,86.3,6,0,667,0
"25964",14500,6,1,"MORTGAGE",50000,"PA",17.71,0,1,5,0,19146,63.8,11,0,722,0
"25965",10000,6,1,"MORTGAGE",75510,"CA",23.47,0,2,12,0,17313,77.4,49,0,667,0
"25966",25000,6,9,"MORTGAGE",113000,"DC",4.93,0,0,6,0,24132,77.6,19,0,737,0
"25967",25000,6,5,"MORTGAGE",206000,"AR",12.94,0,1,18,0,15362,71.5,50,0,722,0
"25968",2200,3,1,"RENT",27996,"VA",3.13,0,1,4,0,1475,70.2,4,0,672,0
"25969",16500,3,1,"RENT",71000,"CA",8.82,0,0,7,0,0,66.6,18,0,677,0
"25970",11300,3,3,"RENT",60000,"CA",15.94,0,0,7,0,11926,77.4,8,0,687,0
"25971",16000,6,9,"RENT",47000,"MA",8.5,1,1,8,0,14098,61.6,12,0,737,0
"25972",9600,3,4,"MORTGAGE",60000,"MD",15.59,0,3,6,0,9409,66.3,12,0,737,0
"25973",5600,3,1,"MORTGAGE",120000,"VA",18.96,0,1,15,0,92131,71.4,50,0,712,0
"25974",14400,3,1,"OWN",40800,"NY",15.38,0,0,3,0,19983,95.5,16,0,722,0
"25975",7500,3,1,"RENT",21360,"FL",11.12,0,0,6,0,4525,30.6,15,0,757,0
"25976",10000,6,2,"OWN",42000,"FL",6.09,0,2,4,0,4904,76.6,26,0,687,1
"25977",15000,3,1,"OWN",43000,"CA",4.55,0,1,7,0,3089,10.2,23,0,802,0
"25978",10000,6,1,"RENT",47000,"FL",19.33,0,1,8,0,7056,95.4,23,0,667,1
"25979",7000,3,6,"RENT",37200,"CT",4.87,0,3,13,0,6752,12.8,15,0,762,0
"25980",3600,6,5,"MORTGAGE",44016,"GA",9.21,0,0,3,0,1001,8.6,21,0,777,0
"25981",8000,3,4,"MORTGAGE",77000,"NJ",10.16,0,0,6,0,8105,21.8,17,0,762,0
"25982",25000,6,1,"OWN",75000,"VA",8.64,0,3,11,0,18973,59.8,22,0,672,0
"25983",10000,6,9,"MORTGAGE",45000,"MN",8.45,0,1,14,1,4416,49.6,19,1,677,1
"25984",21250,6,1,"RENT",31008,"CA",12.96,0,0,13,0,16721,60.7,20,0,737,1
"25985",11400,3,1,"RENT",79000,"VA",23.87,0,2,8,0,6341,81.3,19,0,672,0
"25986",5000,3,5,"RENT",75000,"CA",12.83,0,0,14,0,13500,31.1,29,0,727,0
"25987",3600,3,1,"OWN",120000,"CA",16.17,2,2,11,0,12421,68.6,22,0,662,0
"25988",12000,3,7,"MORTGAGE",49713.04,"MI",16.41,0,0,13,0,12352,65.4,21,0,707,0
"25989",8000,3,5,"OWN",42000,"MD",10.97,0,1,8,0,1524,10.8,13,0,762,0
"25990",7750,3,5,"MORTGAGE",60000,"FL",23.64,0,2,10,0,15854,59,19,0,722,1
"25991",10000,3,4,"RENT",30000,"WA",23.8,0,1,8,0,329,7.2,14,0,702,0
"25992",9000,3,1,"RENT",47000,"CO",23.87,0,2,10,0,15924,46,17,0,737,0
"25993",10000,3,1,"RENT",34000,"CT",15.25,0,0,5,0,10224,79.9,20,0,697,0
"25994",16000,6,5,"MORTGAGE",65129,"WA",12.86,0,1,11,1,19407,56.7,24,1,702,1
"25995",1000,3,4,"RENT",38400,"CA",18.63,0,1,3,0,9174,86.5,16,0,682,0
"25996",25000,6,1,"MORTGAGE",88500,"NY",16.79,0,0,9,0,13505,64.3,18,0,732,1
"25997",4000,3,1,"RENT",24000,"MI",22.53,0,0,5,0,782,12.4,18,0,792,0
"25998",25000,6,1,"MORTGAGE",60000,"CA",18.92,0,0,8,0,19162,84.3,11,0,712,0
"25999",11200,6,8,"MORTGAGE",46992,"NY",15.07,0,0,7,0,10172,16.5,24,0,742,0
"26000",2000,3,1,"MORTGAGE",32000,"PA",15.41,0,0,5,0,0,0,10,0,682,0
"26001",10000,6,1,"MORTGAGE",78000,"GA",13.02,0,0,6,0,9716,70.9,20,0,752,0
"26002",6000,3,2,"OWN",51600,"NY",17.33,0,0,10,0,6345,75.5,16,0,667,0
"26003",18000,3,5,"RENT",2e+05,"NY",4.09,1,0,7,0,23907,80.2,13,0,672,0
"26004",8000,3,3,"RENT",71000,"NY",8.84,0,0,9,0,8196,33.3,15,0,702,0
"26005",8000,3,8,"MORTGAGE",155000,"MA",23.05,0,0,16,0,46948,93.9,35,0,682,0
"26006",20000,6,1,"RENT",72000,"NJ",12.45,0,3,9,0,39339,71.3,22,0,717,0
"26007",20000,3,7,"RENT",65000,"CA",12.81,0,2,6,0,26646,86.2,12,0,722,0
"26008",4800,3,2,"RENT",36000,"CA",3.13,0,3,3,0,775,43.1,8,0,737,0
"26009",4000,3,6,"RENT",42000,"OR",13.4,0,1,7,0,4041,64.1,12,0,707,0
"26010",24250,6,7,"RENT",80004,"TX",20.46,0,0,6,0,34732,91.2,23,0,727,0
"26011",8400,6,7,"RENT",71000,"NY",20.11,0,1,13,0,6884,88.3,34,0,727,0
"26012",4000,6,4,"MORTGAGE",45000,"OK",6.77,0,1,17,0,14997,22.1,30,0,762,0
"26013",1500,6,1,"RENT",51000,"IL",17.34,0,3,3,0,7934,99.2,8,0,687,0
"26014",6000,3,6,"MORTGAGE",39000,"TX",21.38,0,0,11,0,4577,19.4,25,0,742,0
"26015",25000,6,6,"RENT",30500,"NJ",7.83,0,0,12,0,11606,15.5,34,0,767,1
"26016",21000,6,2,"OWN",140000,"CA",4.93,3,0,11,0,6117,24.8,36,0,707,1
"26017",4000,6,8,"RENT",35000,"NV",15.13,0,1,3,0,5305,26.5,15,0,752,0
"26018",3850,6,1,"MORTGAGE",47000,"GA",12.56,0,3,17,0,3368,20.3,29,0,712,0
"26019",8100,6,3,"MORTGAGE",33600,"TX",7.75,0,0,5,0,378,15.1,5,0,747,0
"26020",12000,6,1,"MORTGAGE",54996,"TX",17.98,0,0,14,0,5665,23.8,35,0,702,0
"26021",9000,3,2,"RENT",62604,"GA",14.76,0,0,14,0,10332,69.8,51,0,732,0
"26022",6000,3,1,"RENT",33000,"MD",12.87,0,0,6,0,4696,85.4,8,0,667,0
"26023",8000,3,8,"RENT",88000,"CA",15.07,0,0,6,0,27511,73.8,12,0,717,0
"26024",9250,3,8,"RENT",25000,"GA",22.22,0,0,5,0,5233,64.6,8,0,722,0
"26025",15000,3,3,"RENT",67704,"VA",17.51,0,0,7,0,12983,47.6,8,0,712,0
"26026",15000,3,4,"MORTGAGE",72000,"LA",19.38,0,0,23,0,26940,79.7,41,0,677,0
"26027",20000,3,9,"MORTGAGE",93000,"VA",19.03,0,0,14,0,41506,82.4,27,0,672,0
"26028",7000,3,8,"RENT",24996,"NH",16.99,0,1,3,0,2926,79.1,3,0,717,0
"26029",10800,6,5,"RENT",33000,"MD",11.49,0,1,12,0,11680,56.7,19,0,672,0
"26030",8000,3,1,"MORTGAGE",95000,"MO",20.21,0,0,21,0,43718,93.8,55,0,677,0
"26031",15000,3,3,"MORTGAGE",201000,"CA",16.47,0,3,12,0,22968,53.3,26,0,722,0
"26032",12000,3,4,"RENT",83004,"PA",9.14,1,1,6,0,5713,39.7,18,0,697,0
"26033",25000,3,1,"RENT",69996,"NY",14.11,0,2,11,0,9978,42.8,30,0,702,0
"26034",3050,3,6,"RENT",15120,"IL",13.1,0,1,4,0,2469,63.3,7,0,727,0
"26035",15000,6,1,"MORTGAGE",75000,"IL",21.73,0,2,10,0,28313,49.9,22,0,697,0
"26036",6375,3,6,"MORTGAGE",45000,"CO",24.41,0,2,16,0,9655,40.7,40,0,742,0
"26037",8000,3,6,"RENT",38400,"FL",9.69,0,0,4,0,11279,51.7,5,0,752,0
"26038",1200,3,1,"MORTGAGE",24000,"IL",3.25,0,0,5,0,1680,56,7,0,662,0
"26039",15000,6,5,"MORTGAGE",60000,"MI",19.74,0,0,12,0,13612,52.4,26,0,697,0
"26040",8000,3,8,"RENT",60000,"CA",17.9,0,0,10,0,8633,70.2,25,0,672,0
"26041",8400,6,3,"RENT",40800,"CA",19.88,0,1,11,0,4699,46.5,17,0,672,1
"26042",3000,6,4,"RENT",47028,"DC",7.83,2,1,6,0,1715,26.4,25,0,677,0
"26043",22000,6,1,"RENT",105000,"CA",1.11,0,1,2,0,3131,69.6,19,0,662,1
"26044",5000,3,1,"RENT",30000,"MI",10.2,0,3,3,0,3489,14.2,4,0,732,0
"26045",25000,6,1,"RENT",140600,"FL",15.95,2,0,10,0,53997,80.1,30,0,672,0
"26046",4000,6,1,"MORTGAGE",36000,"PA",14.5,0,3,7,0,4464,46,19,0,682,1
"26047",5000,3,1,"RENT",60000,"NY",4.34,0,2,8,0,2408,27.4,9,0,752,0
"26048",24250,6,4,"MORTGAGE",107496,"MI",23.91,0,0,19,0,39458,81.7,38,0,707,0
"26049",16200,6,1,"MORTGAGE",79000,"WV",17.04,0,1,14,0,56853,22.5,30,0,742,0
"26050",25000,6,3,"MORTGAGE",69552,"SC",10.49,0,0,5,0,10839,43.4,13,0,722,0
"26051",1400,3,2,"RENT",14400,"NJ",23.92,0,3,5,0,11666,47.4,9,0,697,0
"26052",16000,3,5,"RENT",1e+05,"NY",2.04,0,0,14,0,0,0,29,0,727,0
"26053",2650,3,6,"MORTGAGE",86000,"SC",5.61,0,0,5,0,40530,83.7,16,0,682,0
"26054",24000,6,8,"OWN",80000,"NY",21.51,0,1,34,0,21169,42.7,62,0,697,0
"26055",18000,3,3,"RENT",60000,"NY",8.02,0,0,16,0,10412,69.1,22,0,672,0
"26056",4000,3,2,"RENT",45000,"KY",22.79,1,1,11,0,5738,43.8,26,0,677,0
"26057",8000,3,7,"RENT",30000,"NY",11.8,0,1,10,0,7761,44.9,29,0,682,0
"26058",22000,6,6,"MORTGAGE",104000,"VA",5.22,0,3,8,0,13745,63.3,19,0,732,0
"26059",25000,6,1,"MORTGAGE",89697,"NJ",19.37,0,0,21,0,39443,41.7,51,0,712,0
"26060",12000,3,1,"MORTGAGE",42000,"MI",19.17,0,2,9,0,14063,36.3,29,0,722,0
"26061",9250,3,5,"MORTGAGE",75000,"MO",21.79,0,0,13,0,32436,67.3,35,0,662,0
"26062",8400,6,7,"MORTGAGE",57600,"CT",13.31,0,1,10,0,15149,27.3,22,0,772,0
"26063",3250,3,1,"MORTGAGE",36000,"PA",14.07,0,2,8,0,899,15.2,29,0,777,1
"26064",12000,6,7,"MORTGAGE",61240,"IL",6.49,0,1,6,0,6509,90.4,25,0,712,1
"26065",20000,3,3,"RENT",65000,"MA",9.77,1,0,3,0,16810,85.7,15,0,712,1
"26066",16000,6,5,"MORTGAGE",210000,"NY",5.21,1,1,7,0,12643,58,29,0,702,0
"26067",5000,6,6,"RENT",40800,"FL",14.82,0,3,4,0,149,3.5,14,0,772,0
"26068",6000,3,6,"RENT",24996,"CT",10.23,0,2,13,0,5202,50.5,19,0,682,0
"26069",6000,3,2,"RENT",36000,"MD",16.87,0,0,7,0,3803,79.2,12,0,702,0
"26070",10000,6,1,"RENT",53000,"NY",15.8,0,2,5,0,7659,69.6,12,0,692,0
"26071",10000,3,3,"MORTGAGE",72000,"MI",2.12,0,0,5,0,0,0,21,0,797,0
"26072",9000,3,1,"RENT",244000,"NY",18.92,0,1,9,0,55004,96.1,35,0,707,0
"26073",6000,3,6,"RENT",31680,"MI",11.02,1,3,7,0,4293,29.6,25,0,702,0
"26074",11000,6,1,"RENT",30000,"UT",21.48,0,2,8,0,14829,41.4,23,0,727,0
"26075",13000,3,2,"MORTGAGE",65000,"CA",8.99,0,0,6,0,11652,96.6,13,0,707,0
"26076",3000,3,1,"OWN",35004,"PA",1.17,0,2,7,0,814,40.7,7,0,667,0
"26077",15000,3,1,"RENT",72000,"CA",11.57,0,0,10,0,17966,90.7,16,0,662,0
"26078",15000,6,3,"MORTGAGE",78000,"MD",21.48,0,0,17,0,16110,65,36,0,662,0
"26079",6000,6,1,"RENT",31200,"NY",4.62,0,0,4,0,4310,43.1,9,0,757,0
"26080",25000,6,1,"MORTGAGE",2e+05,"CA",9,0,2,10,0,34617,80.5,24,0,702,0
"26081",25000,3,1,"RENT",74400,"TX",19.6,0,0,8,0,19536,31.4,29,0,777,0
"26082",15000,6,2,"RENT",83000,"WA",19.72,0,0,4,0,39254,97.9,5,0,692,0
"26083",2400,3,1,"RENT",70000,"CA",14.45,0,1,8,0,13491,67.8,13,0,667,0
"26084",17500,6,7,"MORTGAGE",90000,"MI",12.75,0,0,9,0,16231,55.1,36,0,742,1
"26085",25000,3,1,"MORTGAGE",77000,"TX",16.25,0,0,11,1,20227,93.6,24,1,682,0
"26086",3000,3,1,"MORTGAGE",76300,"OH",24.52,0,0,9,0,10152,71.5,30,0,677,0
"26087",25000,6,9,"MORTGAGE",133250,"UT",14.54,0,0,11,0,22219,39.3,42,0,672,0
"26088",5000,3,3,"RENT",42000,"CA",6.74,0,0,4,0,2457,76.8,9,0,702,0
"26089",8000,3,3,"MORTGAGE",36000,"TX",24.57,0,0,8,0,5419,51.1,17,0,677,0
"26090",1000,3,5,"RENT",33600,"CA",11,1,0,5,0,832,46.2,12,0,687,0
"26091",10750,3,5,"MORTGAGE",38196,"FL",18.1,0,0,7,0,21177,53.6,12,0,722,0
"26092",3000,3,1,"RENT",38052,"NY",17.6,0,3,5,0,737,92.1,7,0,707,0
"26093",25000,3,4,"MORTGAGE",157500,"FL",14.06,1,1,19,0,132570,32.4,34,0,722,0
"26094",13500,3,3,"RENT",45312,"CO",19.6,0,4,10,0,13519,29.9,16,0,747,0
"26095",24000,3,7,"MORTGAGE",98000,"IL",24.36,0,2,15,0,81394,82.6,25,0,692,0
"26096",15000,3,1,"RENT",65004,"NY",14.23,0,3,14,0,3267,59.4,36,0,672,1
"26097",4000,3,2,"RENT",36000,"GA",4.1,0,0,2,0,4591,83.5,4,0,702,0
"26098",8000,3,2,"MORTGAGE",136092,"FL",19.2,0,3,14,0,71757,87.4,42,0,687,0
"26099",7500,3,5,"OWN",26004,"TX",21.41,0,0,5,0,9208,35.8,15,0,757,0
"26100",10000,3,2,"RENT",90000,"CA",0.53,0,0,7,0,1285,8.8,10,0,732,0
"26101",3200,3,2,"RENT",12000,"CA",9.1,0,0,6,0,1840,15.5,6,0,717,0
"26102",8000,3,4,"RENT",48000,"NY",20.35,1,0,7,0,2082,42.5,11,0,677,0
"26103",4400,3,2,"MORTGAGE",26400,"NM",24.32,0,1,6,0,5705,61.4,7,0,702,0
"26104",6000,6,2,"RENT",19200,"IL",9.19,0,1,4,0,5758,67.7,10,0,682,0
"26105",14000,6,1,"RENT",41000,"FL",21.92,0,0,3,0,12952,68.2,6,0,712,0
"26106",10000,3,9,"MORTGAGE",107220.57,"WA",4.52,0,0,5,0,6547,75.3,23,0,707,0
"26107",2000,3,1,"RENT",12996,"CA",1.39,0,1,2,0,24,4.8,3,0,667,0
"26108",4200,3,6,"OWN",48000,"NY",8.45,0,0,4,0,666,25.6,5,0,702,0
"26109",10000,3,2,"RENT",48000,"CA",11.2,0,0,5,0,5294,56.9,8,0,707,0
"26110",6500,3,9,"MORTGAGE",67260,"IL",11.69,0,2,16,0,22776,25.8,38,0,767,0
"26111",4800,3,3,"MORTGAGE",50000,"OH",12.5,0,1,15,0,2688,23.2,23,0,677,0
"26112",7000,3,2,"RENT",57996,"VA",17.75,0,0,13,0,9493,84.8,18,0,682,0
"26113",12000,3,1,"RENT",84996,"MA",9.76,1,0,5,0,5036,49.9,12,0,667,0
"26114",2500,3,1,"OWN",42000,"TX",6.29,0,2,8,0,5643,48.2,22,0,752,0
"26115",10000,6,9,"RENT",36000,"CA",24.5,0,0,9,0,3135,39.7,16,0,742,0
"26116",25000,6,1,"MORTGAGE",70000,"MD",19.32,0,5,17,0,10906,20.6,28,0,747,0
"26117",9000,6,7,"MORTGAGE",150000,"VA",12.53,0,0,15,0,10799,58.1,29,0,722,0
"26118",10000,3,3,"RENT",57600,"NJ",17.1,0,0,11,0,6793,64.7,23,0,662,0
"26119",9500,3,1,"MORTGAGE",80004,"WI",2.14,0,1,5,0,6788,41.6,36,0,757,0
"26120",5050,3,1,"RENT",66000,"NY",5.73,0,0,6,0,7909,68.5,9,0,707,0
"26121",25000,6,1,"MORTGAGE",124800,"NY",19.28,0,1,6,0,46160,83.9,23,0,727,1
"26122",6000,3,4,"MORTGAGE",102996,"VA",7.4,0,3,4,0,38475,14.5,20,0,802,0
"26123",12000,3,1,"RENT",56000,"NY",16.74,0,0,13,1,6333,27.7,36,1,707,0
"26124",12000,3,1,"RENT",32000,"NJ",13.2,0,0,18,0,10502,40.7,38,0,742,0
"26125",4000,6,3,"RENT",67000,"NY",15.24,0,0,8,0,1025,11.4,12,0,752,0
"26126",4900,3,2,"RENT",42000,"OH",5.08,1,0,8,0,1778,16.3,9,0,687,0
"26127",24250,3,4,"RENT",148716,"FL",3.57,0,0,4,0,21665,71.7,13,0,717,0
"26128",3200,6,4,"RENT",39000,"FL",14.83,0,3,6,1,1767,98.2,16,0,667,0
"26129",5000,6,2,"MORTGAGE",29268,"AL",13.28,1,1,5,0,3667,43.1,23,0,692,1
"26130",2000,3,1,"OWN",33000,"PA",12.76,0,0,4,0,841,76.5,7,0,677,0
"26131",12000,3,4,"MORTGAGE",72500,"KY",22.76,6,2,22,0,10457,33.8,54,0,667,0
"26132",9000,3,7,"RENT",33600,"DE",19.86,0,2,7,0,10295,70.5,18,0,697,1
"26133",5500,6,7,"RENT",24000,"CO",19.65,0,3,6,0,3476,57.9,9,0,667,0
"26134",8500,3,6,"MORTGAGE",90000,"FL",23.52,0,0,19,0,23156,69.1,59,0,667,0
"26135",12000,3,1,"RENT",95004,"TX",5.67,0,0,21,0,10076,57.9,37,0,722,0
"26136",25000,6,1,"MORTGAGE",137004,"SC",20.69,0,0,15,0,116150,54.6,34,0,722,0
"26137",15000,3,4,"RENT",45000,"GA",18.56,0,2,4,0,0,0,21,0,662,0
"26138",20000,6,5,"MORTGAGE",129000,"AZ",10.35,0,0,13,0,57965,52.4,40,0,737,0
"26139",16000,6,7,"RENT",43200,"TX",18.64,0,1,9,0,10626,82.4,23,0,722,0
"26140",9000,3,3,"RENT",52000,"NJ",23.08,4,2,26,0,8804,37.1,45,0,687,0
"26141",11500,3,2,"RENT",70000,"CA",14.61,0,1,13,1,16277,57.5,21,1,702,0
"26142",21250,3,4,"RENT",65000,"NY",24.15,0,1,4,0,0,0,24,0,677,0
"26143",16000,6,1,"MORTGAGE",42556.8,"NY",13.08,0,0,13,0,13426,28.2,20,0,752,0
"26144",13000,3,3,"RENT",76000,"NJ",17.15,0,0,11,0,4152,34.9,15,0,692,0
"26145",2500,3,1,"MORTGAGE",67200,"CT",19.63,0,1,5,1,6715,58.4,16,1,677,1
"26146",10000,6,4,"RENT",35000,"CA",19.17,0,0,9,0,6205,91.5,13,0,662,1
"26147",10000,3,8,"MORTGAGE",44000,"AZ",20.81,0,0,13,0,28098,80.5,22,0,722,0
"26148",25000,6,3,"MORTGAGE",137496,"TX",13.02,0,0,8,0,38090,93.6,14,0,697,0
"26149",10000,6,1,"OWN",90000,"TX",22.25,0,2,6,0,1572,19.6,23,0,797,0
"26150",6500,3,4,"MORTGAGE",53124,"IL",2.69,0,2,8,0,456,41.5,9,0,682,0
"26151",6000,3,2,"MORTGAGE",60000,"TX",23.26,0,3,22,0,3952,42,59,0,682,1
"26152",11200,6,4,"MORTGAGE",68455.14,"MD",17.9,0,0,14,0,17201,61.1,23,0,707,0
"26153",6075,6,7,"MORTGAGE",36000,"NY",16.13,0,2,5,2,0,0,12,0,717,0
"26154",4800,6,3,"RENT",65004,"TX",16.61,0,1,10,0,8666,79.5,13,0,687,0
"26155",8700,3,4,"RENT",65000,"CA",11.24,0,0,4,0,81,0.6,8,0,792,0
"26156",20000,3,3,"MORTGAGE",80400,"GA",22.69,0,1,12,0,42962,57.4,26,0,722,1
"26157",17500,3,8,"MORTGAGE",93000,"NY",1.66,0,0,6,0,6290,17.5,19,0,777,0
"26158",25000,6,5,"RENT",80000,"NY",13.2,0,1,5,0,27377,86.9,14,0,712,0
"26159",6000,3,6,"MORTGAGE",102000,"GA",24.55,0,0,10,0,55839,94.3,23,0,687,0
"26160",10750,6,9,"MORTGAGE",36000,"AZ",12.5,0,1,5,0,5628,66.2,19,0,662,0
"26161",12200,6,4,"RENT",40800,"NJ",22.41,0,0,7,0,15831,69.9,12,0,692,1
"26162",10000,3,3,"RENT",65520,"MD",17.31,0,0,12,0,7504,21.3,30,0,762,0
"26163",4500,3,2,"RENT",40068,"VA",13.63,0,0,5,0,3265,93.3,7,0,677,0
"26164",2800,6,6,"MORTGAGE",74500,"GA",20.59,0,1,10,0,4925,64.8,29,0,702,0
"26165",20000,3,3,"RENT",58000,"IL",19.61,0,2,13,1,15651,58.4,23,1,692,0
"26166",9600,3,6,"OWN",33600,"CA",17.43,1,1,11,0,2554,31.5,31,0,682,0
"26167",14500,6,1,"RENT",58000,"MA",24.39,0,2,11,0,16383,79.5,22,0,672,0
"26168",5600,3,3,"RENT",50000,"NJ",10.25,1,0,13,0,3915,41.2,30,0,697,0
"26169",17500,6,1,"RENT",51000,"NY",20.31,0,0,17,0,8768,73,35,0,667,0
"26170",7800,3,4,"MORTGAGE",150000,"MA",4.68,1,1,10,0,7062,21.9,35,0,697,0
"26171",12000,3,3,"RENT",57000,"VA",13.96,0,1,9,0,1141,3.1,31,0,767,1
"26172",3000,3,3,"MORTGAGE",67500,"TX",5.4,1,1,8,1,291,5.6,38,1,722,0
"26173",8000,3,1,"RENT",35000,"CO",11.07,0,1,2,0,11521,97.6,4,0,672,0
"26174",5500,3,9,"MORTGAGE",80004,"OK",6.67,0,1,9,0,15211,65.3,19,0,707,0
"26175",15000,6,1,"MORTGAGE",55000,"RI",12.55,0,1,10,0,1196,4.1,21,0,802,0
"26176",3250,3,1,"RENT",26400,"OR",24.64,0,2,5,1,3257,85.7,20,0,677,1
"26177",4600,3,2,"RENT",48000,"NY",18.85,0,0,13,0,11242,74.9,32,0,692,0
"26178",5000,3,1,"RENT",38352,"GA",11.64,0,0,4,0,4655,89.5,5,0,682,0
"26179",15000,3,5,"MORTGAGE",105000,"PA",23.42,0,3,12,0,38303,90.1,28,0,667,0
